date,name,min_temp,max_temp,max_gust
2016-12-13,EAST HAMPTON AIRPORT,37.2,49.6,17.1
2016-12-12,EAST HAMPTON AIRPORT,40.0,49.3,21.0
2016-12-11,EAST HAMPTON AIRPORT,24.3,35.4,
2016-12-10,EAST HAMPTON AIRPORT,29.4,38.8,22.0
2016-12-09,EAST HAMPTON AIRPORT,36.0,44.6,24.1
2016-12-08,EAST HAMPTON AIRPORT,37.8,45.5,19.0
2016-12-07,EAST HAMPTON AIRPORT,41.7,45.5,19.0
2016-12-06,EAST HAMPTON AIRPORT,39.6,46.8,
2016-12-05,EAST HAMPTON AIRPORT,36.5,46.8,17.1
2016-12-04,EAST HAMPTON AIRPORT,37.2,46.4,27.0
2016-12-03,EAST HAMPTON AIRPORT,43.3,49.1,27.0
2016-12-02,EAST HAMPTON AIRPORT,43.4,59.4,20.0
2016-12-01,EAST HAMPTON AIRPORT,53.9,59.4,24.1
2016-11-30,EAST HAMPTON AIRPORT,53.7,59.2,27.0
2016-11-29,EAST HAMPTON AIRPORT,43.6,57.7,20.0
2016-11-28,EAST HAMPTON AIRPORT,39.4,47.3,
2016-11-27,EAST HAMPTON AIRPORT,41.7,50.7,20.0
2016-11-26,EAST HAMPTON AIRPORT,46.0,55.2,15.9
2016-11-25,EAST HAMPTON AIRPORT,47.7,55.2,
2016-11-24,EAST HAMPTON AIRPORT,40.3,50.7,
2016-11-23,EAST HAMPTON AIRPORT,35.8,41.4,26.0
2016-11-22,EAST HAMPTON AIRPORT,37.5,41.0,28.9
2016-11-21,EAST HAMPTON AIRPORT,36.8,52.9,32.1
2016-11-20,EAST HAMPTON AIRPORT,44.1,55.4,34.0
2016-11-19,EAST HAMPTON AIRPORT,44.8,58.5,
2016-11-18,EAST HAMPTON AIRPORT,48.8,58.5,
2016-11-17,EAST HAMPTON AIRPORT,46.0,57.4,22.0
2016-11-16,EAST HAMPTON AIRPORT,50.4,60.8,15.0
2016-11-15,EAST HAMPTON AIRPORT,52.8,60.4,22.0
2016-11-14,EAST HAMPTON AIRPORT,45.3,58.8,
2016-11-13,EAST HAMPTON AIRPORT,42.0,58.1,15.9
2016-11-12,EAST HAMPTON AIRPORT,40.4,45.3,28.9
2016-11-11,EAST HAMPTON AIRPORT,52.2,60.8,27.0
2016-11-10,EAST HAMPTON AIRPORT,48.0,54.1,21.0
2016-11-09,EAST HAMPTON AIRPORT,54.6,56.1,
2016-11-02,EAST HAMPTON AIRPORT,42.3,55.9,15.9
2016-11-01,EAST HAMPTON AIRPORT,42.1,55.9,
2016-10-31,EAST HAMPTON AIRPORT,49.7,71.8,19.0
2016-10-30,EAST HAMPTON AIRPORT,62.5,71.4,20.0
2016-10-29,EAST HAMPTON AIRPORT,47.3,59.9,22.9
2016-10-28,EAST HAMPTON AIRPORT,50.8,59.9,26.0
2016-10-27,EAST HAMPTON AIRPORT,38.5,50.7,26.0
2016-10-26,EAST HAMPTON AIRPORT,43.0,52.0,21.0
2016-10-25,EAST HAMPTON AIRPORT,48.3,61.0,26.0
2016-10-24,EAST HAMPTON AIRPORT,53.9,61.0,21.0
2016-10-23,EAST HAMPTON AIRPORT,56.9,59.2,25.1
2016-10-19,EAST HAMPTON AIRPORT,68.4,79.3,18.1
2016-10-18,EAST HAMPTON AIRPORT,65.1,74.5,18.1
2016-10-17,EAST HAMPTON AIRPORT,64.7,74.3,14.0
2016-10-16,EAST HAMPTON AIRPORT,49.5,66.0,20.0
2016-10-15,EAST HAMPTON AIRPORT,46.1,60.1,
2016-10-14,EAST HAMPTON AIRPORT,53.4,69.1,20.0
2016-10-13,EAST HAMPTON AIRPORT,55.4,69.1,15.9
2016-10-12,EAST HAMPTON AIRPORT,49.5,63.7,
2016-10-11,EAST HAMPTON AIRPORT,49.7,60.1,
2016-10-10,EAST HAMPTON AIRPORT,52.4,65.8,28.9
2016-10-09,EAST HAMPTON AIRPORT,59.8,69.3,27.0
2016-10-08,EAST HAMPTON AIRPORT,55.2,70.9,
2016-10-07,EAST HAMPTON AIRPORT,54.1,70.9,
2016-10-06,EAST HAMPTON AIRPORT,53.7,66.6,
2016-10-05,EAST HAMPTON AIRPORT,57.3,67.1,
2016-10-04,EAST HAMPTON AIRPORT,60.9,70.0,21.0
2016-10-03,EAST HAMPTON AIRPORT,61.3,70.0,
2016-10-02,EAST HAMPTON AIRPORT,58.7,63.0,17.1
2016-10-01,EAST HAMPTON AIRPORT,60.3,63.0,25.1
2016-09-30,EAST HAMPTON AIRPORT,59.5,61.7,28.0
2016-09-29,EAST HAMPTON AIRPORT,59.3,64.2,26.0
2016-09-28,EAST HAMPTON AIRPORT,61.8,68.9,22.9
2016-09-27,EAST HAMPTON AIRPORT,66.5,68.9,18.1
2016-09-26,EAST HAMPTON AIRPORT,52.0,66.0,17.1
2016-09-25,EAST HAMPTON AIRPORT,54.6,66.2,17.1
2016-09-24,EAST HAMPTON AIRPORT,62.0,76.8,20.0
2016-09-23,EAST HAMPTON AIRPORT,62.7,78.6,
2016-09-22,EAST HAMPTON AIRPORT,65.8,78.6,
2016-09-21,EAST HAMPTON AIRPORT,69.3,78.1,
2016-09-20,EAST HAMPTON AIRPORT,70.2,75.2,
2016-09-19,EAST HAMPTON AIRPORT,69.6,71.1,
2016-09-18,EAST HAMPTON AIRPORT,71.6,77.9,18.1
2016-09-17,EAST HAMPTON AIRPORT,57.5,72.1,
2016-09-16,EAST HAMPTON AIRPORT,56.8,69.4,14.0
2016-09-15,EAST HAMPTON AIRPORT,65.4,78.4,20.0
2016-09-14,EAST HAMPTON AIRPORT,71.0,78.1,18.1
2016-09-13,EAST HAMPTON AIRPORT,60.4,73.6,15.0
2016-09-12,EAST HAMPTON AIRPORT,65.8,81.1,15.0
2016-09-11,EAST HAMPTON AIRPORT,74.0,81.1,20.0
2016-09-10,EAST HAMPTON AIRPORT,74.3,87.6,14.0
2016-09-09,EAST HAMPTON AIRPORT,77.1,87.6,15.0
2016-09-08,EAST HAMPTON AIRPORT,71.9,80.6,15.0
2016-09-07,EAST HAMPTON AIRPORT,70.5,76.3,19.0
2016-09-06,EAST HAMPTON AIRPORT,67.3,71.4,36.9
2016-09-05,EAST HAMPTON AIRPORT,65.9,74.3,35.9
2016-09-04,EAST HAMPTON AIRPORT,66.8,74.3,21.0
2016-09-03,EAST HAMPTON AIRPORT,65.0,77.2,14.0
2016-09-02,EAST HAMPTON AIRPORT,69.6,77.2,15.0
2016-09-01,EAST HAMPTON AIRPORT,72.4,81.7,
2016-08-31,EAST HAMPTON AIRPORT,71.8,81.7,15.9
2016-08-30,EAST HAMPTON AIRPORT,69.5,86.2,14.0
2016-08-29,EAST HAMPTON AIRPORT,74.1,86.2,15.0
2016-08-28,EAST HAMPTON AIRPORT,69.3,83.8,
2016-08-27,EAST HAMPTON AIRPORT,75.5,84.9,
2016-08-26,EAST HAMPTON AIRPORT,76.5,84.9,17.1
2016-08-25,EAST HAMPTON AIRPORT,72.5,81.1,20.0
2016-08-24,EAST HAMPTON AIRPORT,67.6,81.1,14.0
2016-08-23,EAST HAMPTON AIRPORT,65.0,77.4,18.1
2016-08-22,EAST HAMPTON AIRPORT,73.4,77.4,22.0
2016-08-21,EAST HAMPTON AIRPORT,75.1,79.5,18.1
2016-08-20,EAST HAMPTON AIRPORT,73.8,82.9,15.0
2016-08-19,EAST HAMPTON AIRPORT,72.7,82.9,
2016-08-18,EAST HAMPTON AIRPORT,72.9,82.2,
2016-08-17,EAST HAMPTON AIRPORT,78.9,83.5,31.1
2016-08-16,EAST HAMPTON AIRPORT,75.3,87.1,21.0
2016-08-15,EAST HAMPTON AIRPORT,80.2,91.9,
2016-08-14,EAST HAMPTON AIRPORT,82.0,91.9,18.1
2016-08-13,EAST HAMPTON AIRPORT,80.6,87.6,19.0
2016-08-12,EAST HAMPTON AIRPORT,79.2,86.7,21.0
2016-08-11,EAST HAMPTON AIRPORT,78.7,86.7,17.1
2016-08-10,EAST HAMPTON AIRPORT,71.8,83.3,32.1
2016-08-09,EAST HAMPTON AIRPORT,70.7,83.3,
2016-08-08,EAST HAMPTON AIRPORT,70.7,84.4,
2016-08-07,EAST HAMPTON AIRPORT,74.2,84.4,19.0
2016-08-06,EAST HAMPTON AIRPORT,75.5,83.3,19.0
2016-08-05,EAST HAMPTON AIRPORT,65.5,77.5,18.1
2016-08-04,EAST HAMPTON AIRPORT,64.1,75.9,
2016-08-03,EAST HAMPTON AIRPORT,66.5,75.9,15.0
2016-08-02,EAST HAMPTON AIRPORT,68.6,77.2,15.0
2016-08-01,EAST HAMPTON AIRPORT,70.2,78.3,20.0
2016-07-31,EAST HAMPTON AIRPORT,73.4,80.1,19.0
2016-07-30,EAST HAMPTON AIRPORT,71.7,80.1,
2016-07-29,EAST HAMPTON AIRPORT,73.9,82.6,15.9
2016-07-28,EAST HAMPTON AIRPORT,74.0,85.6,15.0
2016-07-27,EAST HAMPTON AIRPORT,76.3,88.0,14.0
2016-07-26,EAST HAMPTON AIRPORT,78.1,88.0,18.1
2016-07-25,EAST HAMPTON AIRPORT,76.2,86.9,19.0
2016-07-24,EAST HAMPTON AIRPORT,75.0,86.4,15.9
2016-07-23,EAST HAMPTON AIRPORT,81.2,93.2,22.0
2016-07-22,EAST HAMPTON AIRPORT,75.6,82.2,27.0
2016-07-21,EAST HAMPTON AIRPORT,70.2,82.4,21.0
2016-07-20,EAST HAMPTON AIRPORT,67.6,82.0,15.0
2016-07-19,EAST HAMPTON AIRPORT,76.4,85.8,21.0
2016-07-18,EAST HAMPTON AIRPORT,76.5,85.8,22.0
2016-07-17,EAST HAMPTON AIRPORT,77.8,87.6,15.0
2016-07-16,EAST HAMPTON AIRPORT,76.0,87.6,
2016-07-15,EAST HAMPTON AIRPORT,78.5,91.4,
2016-07-14,EAST HAMPTON AIRPORT,72.4,77.5,15.9
2016-07-13,EAST HAMPTON AIRPORT,71.6,78.4,17.1
2016-07-12,EAST HAMPTON AIRPORT,67.0,78.4,17.1
2016-07-11,EAST HAMPTON AIRPORT,67.6,73.8,18.1
2016-07-10,EAST HAMPTON AIRPORT,64.6,70.5,15.9
2016-07-09,EAST HAMPTON AIRPORT,63.8,72.1,20.0
2016-07-08,EAST HAMPTON AIRPORT,70.5,82.0,17.1
2016-07-07,EAST HAMPTON AIRPORT,74.0,86.0,
2016-07-06,EAST HAMPTON AIRPORT,77.1,86.0,
2016-07-05,EAST HAMPTON AIRPORT,72.1,81.5,15.0
2016-07-04,EAST HAMPTON AIRPORT,69.5,79.7,18.1
2016-07-03,EAST HAMPTON AIRPORT,66.1,78.8,15.9
2016-07-02,EAST HAMPTON AIRPORT,70.0,76.6,21.0
2016-07-01,EAST HAMPTON AIRPORT,68.8,80.2,18.1
2016-06-30,EAST HAMPTON AIRPORT,71.0,79.7,15.9
2016-06-29,EAST HAMPTON AIRPORT,70.7,77.7,
2016-06-28,EAST HAMPTON AIRPORT,68.5,75.2,
2016-06-27,EAST HAMPTON AIRPORT,65.0,75.2,15.9
2016-06-26,EAST HAMPTON AIRPORT,62.0,72.1,15.0
2016-06-25,EAST HAMPTON AIRPORT,64.6,76.1,14.0
2016-06-24,EAST HAMPTON AIRPORT,67.4,78.4,19.0
2016-06-23,EAST HAMPTON AIRPORT,65.6,78.1,
2016-06-22,EAST HAMPTON AIRPORT,69.0,83.1,17.1
2016-06-21,EAST HAMPTON AIRPORT,69.7,83.3,15.9
2016-06-20,EAST HAMPTON AIRPORT,62.6,71.8,18.1
2016-06-19,EAST HAMPTON AIRPORT,60.9,78.1,15.0
2016-06-18,EAST HAMPTON AIRPORT,62.6,78.1,
2016-06-17,EAST HAMPTON AIRPORT,62.6,75.4,15.9
2016-06-16,EAST HAMPTON AIRPORT,66.6,80.2,
2016-06-15,EAST HAMPTON AIRPORT,66.2,80.2,18.1
2016-06-14,EAST HAMPTON AIRPORT,65.1,75.9,27.0
2016-06-13,EAST HAMPTON AIRPORT,62.6,82.9,25.1
2016-06-12,EAST HAMPTON AIRPORT,69.2,82.9,28.9
2016-06-11,EAST HAMPTON AIRPORT,57.2,72.9,18.1
2016-06-10,EAST HAMPTON AIRPORT,63.1,72.9,20.0
2016-06-09,EAST HAMPTON AIRPORT,60.3,70.0,27.0
2016-06-08,EAST HAMPTON AIRPORT,63.3,79.9,21.0
2016-06-07,EAST HAMPTON AIRPORT,69.9,79.9,17.1
2016-06-06,EAST HAMPTON AIRPORT,69.4,79.2,21.0
2016-06-05,EAST HAMPTON AIRPORT,62.2,77.4,19.0
2016-06-04,EAST HAMPTON AIRPORT,64.8,77.4,
2016-06-03,EAST HAMPTON AIRPORT,59.5,64.9,
2016-06-02,EAST HAMPTON AIRPORT,60.2,78.1,19.0
2016-06-01,EAST HAMPTON AIRPORT,66.8,78.1,22.9
2016-05-31,EAST HAMPTON AIRPORT,66.9,73.2,17.1
2016-05-30,EAST HAMPTON AIRPORT,63.9,76.6,17.1
2016-05-29,EAST HAMPTON AIRPORT,68.8,76.6,21.0
2016-05-28,EAST HAMPTON AIRPORT,67.6,74.5,22.0
2016-05-27,EAST HAMPTON AIRPORT,62.8,82.9,18.1
2016-05-26,EAST HAMPTON AIRPORT,69.4,83.5,14.0
2016-05-25,EAST HAMPTON AIRPORT,63.6,83.5,15.9
2016-05-24,EAST HAMPTON AIRPORT,57.4,72.1,21.0
2016-05-23,EAST HAMPTON AIRPORT,56.7,72.1,15.0
2016-05-22,EAST HAMPTON AIRPORT,57.0,67.8,14.0
2016-05-21,EAST HAMPTON AIRPORT,53.3,70.3,
2016-05-20,EAST HAMPTON AIRPORT,54.2,70.3,15.9
2016-05-19,EAST HAMPTON AIRPORT,54.0,62.1,
2016-05-18,EAST HAMPTON AIRPORT,54.1,65.5,19.0
2016-05-17,EAST HAMPTON AIRPORT,55.3,65.5,22.0
2016-05-16,EAST HAMPTON AIRPORT,49.9,62.4,33.0
2016-05-15,EAST HAMPTON AIRPORT,54.3,69.8,28.0
2016-05-14,EAST HAMPTON AIRPORT,60.1,69.6,17.1
2016-05-13,EAST HAMPTON AIRPORT,55.3,66.6,
2016-05-12,EAST HAMPTON AIRPORT,55.6,66.6,
2016-05-11,EAST HAMPTON AIRPORT,55.1,68.4,14.0
2016-05-10,EAST HAMPTON AIRPORT,53.4,67.8,21.0
2016-05-09,EAST HAMPTON AIRPORT,55.0,67.8,22.9
2016-05-08,EAST HAMPTON AIRPORT,49.9,64.9,25.1
2016-05-07,EAST HAMPTON AIRPORT,48.3,55.4,21.0
2016-05-06,EAST HAMPTON AIRPORT,47.1,53.1,27.0
2016-05-05,EAST HAMPTON AIRPORT,45.9,50.4,24.1
2016-05-04,EAST HAMPTON AIRPORT,47.4,50.4,22.9
2016-05-03,EAST HAMPTON AIRPORT,48.4,56.1,
2016-05-02,EAST HAMPTON AIRPORT,48.3,56.1,
2016-05-01,EAST HAMPTON AIRPORT,42.2,55.2,14.0
2016-04-30,EAST HAMPTON AIRPORT,46.4,55.2,14.0
2016-04-29,EAST HAMPTON AIRPORT,47.1,52.5,21.0
2016-04-28,EAST HAMPTON AIRPORT,46.5,52.5,15.9
2016-04-27,EAST HAMPTON AIRPORT,43.4,50.2,
2016-04-26,EAST HAMPTON AIRPORT,46.3,57.6,17.1
2016-04-25,EAST HAMPTON AIRPORT,48.0,60.1,
2016-04-24,EAST HAMPTON AIRPORT,49.7,67.1,22.0
2016-04-23,EAST HAMPTON AIRPORT,57.9,67.1,15.0
2016-04-22,EAST HAMPTON AIRPORT,56.7,65.3,17.1
2016-04-21,EAST HAMPTON AIRPORT,50.6,62.1,21.0
2016-04-20,EAST HAMPTON AIRPORT,46.1,64.2,18.1
2016-04-19,EAST HAMPTON AIRPORT,50.3,72.9,27.0
2016-04-18,EAST HAMPTON AIRPORT,48.3,72.9,15.9
2016-04-17,EAST HAMPTON AIRPORT,48.3,62.4,19.0
2016-04-16,EAST HAMPTON AIRPORT,44.2,57.9,22.9
2016-04-15,EAST HAMPTON AIRPORT,42.4,56.8,18.1
2016-04-14,EAST HAMPTON AIRPORT,40.1,54.9,15.9
2016-04-13,EAST HAMPTON AIRPORT,42.3,52.9,17.1
2016-04-12,EAST HAMPTON AIRPORT,49.8,54.0,22.0
2016-04-11,EAST HAMPTON AIRPORT,45.9,54.0,22.9
2016-04-10,EAST HAMPTON AIRPORT,38.6,45.7,19.0
2016-04-09,EAST HAMPTON AIRPORT,37.5,50.7,14.0
2016-04-08,EAST HAMPTON AIRPORT,46.2,53.8,28.9
2016-04-07,EAST HAMPTON AIRPORT,48.3,53.2,27.0
2016-04-06,EAST HAMPTON AIRPORT,33.4,42.8,22.0
2016-04-05,EAST HAMPTON AIRPORT,31.3,45.9,22.9
2016-04-04,EAST HAMPTON AIRPORT,36.0,46.8,21.0
2016-04-03,EAST HAMPTON AIRPORT,39.5,52.9,46.0
2016-04-02,EAST HAMPTON AIRPORT,48.7,56.8,20.0
2016-04-01,EAST HAMPTON AIRPORT,52.8,60.4,24.1
2016-03-31,EAST HAMPTON AIRPORT,49.8,60.4,28.9
2016-03-30,EAST HAMPTON AIRPORT,39.5,52.3,21.0
2016-03-29,EAST HAMPTON AIRPORT,47.5,53.6,32.1
2016-03-28,EAST HAMPTON AIRPORT,43.5,50.4,17.1
2016-03-27,EAST HAMPTON AIRPORT,36.4,47.5,15.9
2016-03-26,EAST HAMPTON AIRPORT,43.7,53.6,18.1
2016-03-25,EAST HAMPTON AIRPORT,48.5,53.6,18.1
2016-03-24,EAST HAMPTON AIRPORT,43.3,47.1,24.1
2016-03-23,EAST HAMPTON AIRPORT,50.6,65.1,22.9
2016-03-22,EAST HAMPTON AIRPORT,39.6,47.8,24.1
2016-03-21,EAST HAMPTON AIRPORT,35.1,46.9,21.0
2016-03-20,EAST HAMPTON AIRPORT,35.6,42.4,21.0
2016-03-19,EAST HAMPTON AIRPORT,39.5,55.2,20.0
2016-03-18,EAST HAMPTON AIRPORT,47.2,58.6,28.9
2016-03-17,EAST HAMPTON AIRPORT,46.6,58.6,21.0
2016-03-16,EAST HAMPTON AIRPORT,47.0,54.9,14.0
2016-03-15,EAST HAMPTON AIRPORT,45.7,50.0,29.9
2016-03-14,EAST HAMPTON AIRPORT,44.0,49.5,26.0
2016-03-13,EAST HAMPTON AIRPORT,51.3,61.0,17.1
2016-03-12,EAST HAMPTON AIRPORT,43.1,61.3,17.1
2016-03-11,EAST HAMPTON AIRPORT,55.3,70.7,19.0
2016-03-10,EAST HAMPTON AIRPORT,56.0,70.7,15.9
2016-03-09,EAST HAMPTON AIRPORT,48.0,57.9,18.1
2016-03-08,EAST HAMPTON AIRPORT,41.2,49.1,14.0
2016-03-07,EAST HAMPTON AIRPORT,32.7,46.8,28.0
2016-03-06,EAST HAMPTON AIRPORT,31.3,41.2,
2016-03-05,EAST HAMPTON AIRPORT,31.0,34.9,24.1
2016-03-04,EAST HAMPTON AIRPORT,29.5,33.4,21.0
2016-03-03,EAST HAMPTON AIRPORT,28.5,33.3,25.1
2016-03-02,EAST HAMPTON AIRPORT,45.1,50.7,28.0
2016-03-01,EAST HAMPTON AIRPORT,42.0,52.0,22.9
2016-02-29,EAST HAMPTON AIRPORT,46.6,52.0,27.0
2016-02-28,EAST HAMPTON AIRPORT,40.4,50.2,28.9
2016-02-27,EAST HAMPTON AIRPORT,28.9,39.6,21.0
2016-02-26,EAST HAMPTON AIRPORT,36.4,55.6,28.0
2016-02-25,EAST HAMPTON AIRPORT,50.6,55.6,32.1
2016-02-24,EAST HAMPTON AIRPORT,42.1,53.2,24.1
2016-02-23,EAST HAMPTON AIRPORT,34.6,47.7,25.1
2016-02-22,EAST HAMPTON AIRPORT,40.8,52.3,14.0
2016-02-21,EAST HAMPTON AIRPORT,48.0,52.0,17.1
2016-02-20,EAST HAMPTON AIRPORT,43.5,51.1,19.0
2016-02-19,EAST HAMPTON AIRPORT,29.0,35.8,17.1
2016-02-18,EAST HAMPTON AIRPORT,32.3,36.0,25.1
2016-02-17,EAST HAMPTON AIRPORT,37.2,53.8,20.0
2016-02-16,EAST HAMPTON AIRPORT,46.2,53.8,32.1
2016-02-15,EAST HAMPTON AIRPORT,12.6,36.0,20.0
2016-02-14,EAST HAMPTON AIRPORT,3.7,23.5,28.9
2016-02-13,EAST HAMPTON AIRPORT,20.8,23.5,35.0
2016-02-12,EAST HAMPTON AIRPORT,18.3,29.8,27.0
2016-02-11,EAST HAMPTON AIRPORT,26.8,36.5,29.9
2016-02-10,EAST HAMPTON AIRPORT,28.9,36.5,
2016-02-09,EAST HAMPTON AIRPORT,26.3,38.3,
2016-02-08,EAST HAMPTON AIRPORT,32.1,40.8,31.1
2016-02-07,EAST HAMPTON AIRPORT,29.2,42.8,
2016-02-06,EAST HAMPTON AIRPORT,29.1,35.6,24.1
2016-02-05,EAST HAMPTON AIRPORT,35.9,54.1,28.0
2016-02-04,EAST HAMPTON AIRPORT,51.2,54.0,26.0
2016-02-03,EAST HAMPTON AIRPORT,41.1,52.5,25.1
2016-02-02,EAST HAMPTON AIRPORT,41.3,56.5,15.9
2016-02-01,EAST HAMPTON AIRPORT,48.1,56.5,19.0
2016-01-31,EAST HAMPTON AIRPORT,42.3,49.3,18.1
2016-01-30,EAST HAMPTON AIRPORT,32.9,41.0,24.1
2016-01-29,EAST HAMPTON AIRPORT,32.5,42.8,19.0
2016-01-28,EAST HAMPTON AIRPORT,29.9,43.9,
2016-01-27,EAST HAMPTON AIRPORT,41.7,47.7,15.0
2016-01-26,EAST HAMPTON AIRPORT,32.6,47.7,26.0
2016-01-25,EAST HAMPTON AIRPORT,28.1,37.4,
2016-01-24,EAST HAMPTON AIRPORT,28.0,34.7,32.1
2016-01-23,EAST HAMPTON AIRPORT,30.6,32.0,45.1
2016-01-22,EAST HAMPTON AIRPORT,25.2,34.5,21.0
2016-01-21,EAST HAMPTON AIRPORT,29.7,34.7,21.0
2016-01-20,EAST HAMPTON AIRPORT,29.2,34.7,28.9
2016-01-19,EAST HAMPTON AIRPORT,23.0,30.9,28.9
2016-01-18,EAST HAMPTON AIRPORT,28.2,40.3,28.0
2016-01-17,EAST HAMPTON AIRPORT,35.8,44.2,
2016-01-16,EAST HAMPTON AIRPORT,42.2,50.0,17.1
2016-01-15,EAST HAMPTON AIRPORT,37.0,50.0,
2016-01-14,EAST HAMPTON AIRPORT,26.8,34.3,22.9
2016-01-13,EAST HAMPTON AIRPORT,29.4,45.0,32.1
2016-01-12,EAST HAMPTON AIRPORT,28.1,45.0,32.1
2016-01-11,EAST HAMPTON AIRPORT,39.0,59.4,27.0
2016-01-10,EAST HAMPTON AIRPORT,50.3,59.4,41.0
2016-01-09,EAST HAMPTON AIRPORT,43.3,48.2,15.0
2016-01-08,EAST HAMPTON AIRPORT,34.2,46.4,20.0
2016-01-07,EAST HAMPTON AIRPORT,38.5,45.5,
2016-01-06,EAST HAMPTON AIRPORT,36.3,41.0,
2016-01-02,EAST HAMPTON AIRPORT,37.1,39.2,
